date_time,Transaction,Item,period_day,weekday_weekend
2/11/2016 8:29,262,Pastry,morning,weekday
2/11/2016 8:53,263,Coke,morning,weekday
2/11/2016 9:02,264,Coffee,morning,weekday
2/11/2016 9:02,264,Jam,morning,weekday
2/11/2016 9:03,265,Tea,morning,weekday
2/11/2016 9:05,266,Bread,morning,weekday
2/11/2016 9:05,266,Pastry,morning,weekday
2/11/2016 9:18,267,Coffee,morning,weekday
2/11/2016 9:18,267,Alfajores,morning,weekday
2/11/2016 9:18,267,Farm House,morning,weekday
2/11/2016 9:22,268,Tea,morning,weekday
2/11/2016 9:22,268,Pastry,morning,weekday
2/11/2016 9:25,269,Bread,morning,weekday
2/11/2016 9:27,270,Coffee,morning,weekday
2/11/2016 9:27,270,Jam,morning,weekday
2/11/2016 9:33,271,Coffee,morning,weekday
2/11/2016 9:33,271,Tea,morning,weekday
2/11/2016 9:33,271,Coffee,morning,weekday
2/11/2016 9:33,271,Pastry,morning,weekday
2/11/2016 9:35,272,Farm House,morning,weekday
2/11/2016 9:52,274,Coffee,morning,weekday
2/11/2016 9:52,274,Bread,morning,weekday
2/11/2016 9:52,274,Pastry,morning,weekday
2/11/2016 9:53,275,Farm House,morning,weekday
2/11/2016 9:54,276,Coffee,morning,weekday
2/11/2016 9:54,276,Coffee,morning,weekday
2/11/2016 9:54,276,Pastry,morning,weekday
2/11/2016 10:12,277,Farm House,morning,weekday
2/11/2016 10:13,278,Coffee,morning,weekday
2/11/2016 10:13,278,Pastry,morning,weekday
2/11/2016 10:15,279,Coffee,morning,weekday
2/11/2016 10:17,280,Coffee,morning,weekday
2/11/2016 10:17,280,Pastry,morning,weekday
2/11/2016 10:29,281,Bread,morning,weekday
2/11/2016 10:29,281,Bread,morning,weekday
2/11/2016 10:37,282,Bread,morning,weekday
2/11/2016 10:37,282,Coffee,morning,weekday
2/11/2016 10:37,282,Pastry,morning,weekday
2/11/2016 10:44,283,Pastry,morning,weekday
2/11/2016 10:44,283,Coffee,morning,weekday
2/11/2016 10:48,284,Coffee,morning,weekday
2/11/2016 10:48,284,Farm House,morning,weekday
2/11/2016 10:52,285,Farm House,morning,weekday
2/11/2016 10:52,285,Farm House,morning,weekday
2/11/2016 10:52,285,Pastry,morning,weekday
2/11/2016 10:53,286,Bread,morning,weekday
2/11/2016 10:53,286,Juice,morning,weekday
2/11/2016 10:53,286,Alfajores,morning,weekday
2/11/2016 10:56,287,Coffee,morning,weekday
2/11/2016 10:56,287,Pastry,morning,weekday
2/11/2016 10:59,288,Bread,morning,weekday
2/11/2016 10:59,288,Alfajores,morning,weekday
2/11/2016 11:00,289,Bread,morning,weekday
2/11/2016 11:03,290,Coffee,morning,weekday
2/11/2016 11:03,290,Cookies,morning,weekday
2/11/2016 11:04,291,Coffee,morning,weekday
2/11/2016 11:15,292,Cookies,morning,weekday
2/11/2016 11:29,293,Hearty & Seasonal,morning,weekday
2/11/2016 11:35,294,Coffee,morning,weekday
2/11/2016 11:39,295,Jam,morning,weekday
2/11/2016 11:39,295,Tartine,morning,weekday
2/11/2016 11:39,295,Bread,morning,weekday
2/11/2016 11:58,296,Farm House,morning,weekday
2/11/2016 11:58,296,Scandinavian,morning,weekday
2/11/2016 12:06,297,Hearty & Seasonal,afternoon,weekday
2/11/2016 12:06,297,Coffee,afternoon,weekday
2/11/2016 12:06,297,Muffin,afternoon,weekday
2/11/2016 12:06,297,Scandinavian,afternoon,weekday
2/11/2016 12:11,298,Tartine,afternoon,weekday
2/11/2016 12:11,298,Pick and Mix Bowls,afternoon,weekday
2/11/2016 12:11,298,Coffee,afternoon,weekday
2/11/2016 12:11,298,Coke,afternoon,weekday
2/11/2016 12:14,299,Bread,afternoon,weekday
2/11/2016 12:18,300,Scandinavian,afternoon,weekday
2/11/2016 12:18,300,Farm House,afternoon,weekday
2/11/2016 12:18,300,Alfajores,afternoon,weekday
2/11/2016 12:18,300,Coffee,afternoon,weekday
2/11/2016 12:18,300,Coffee,afternoon,weekday
2/11/2016 12:24,301,Juice,afternoon,weekday
2/11/2016 12:24,301,Mineral water,afternoon,weekday
2/11/2016 12:24,301,Soup,afternoon,weekday
2/11/2016 12:27,302,Soup,afternoon,weekday
2/11/2016 12:27,302,Tea,afternoon,weekday
2/11/2016 12:30,303,Juice,afternoon,weekday
2/11/2016 12:30,303,Tea,afternoon,weekday
2/11/2016 12:30,303,Cookies,afternoon,weekday
2/11/2016 12:30,303,Soup,afternoon,weekday
2/11/2016 12:33,304,Hearty & Seasonal,afternoon,weekday
2/11/2016 12:33,304,Tea,afternoon,weekday
2/11/2016 12:35,305,Fudge,afternoon,weekday
2/11/2016 12:39,306,Coffee,afternoon,weekday
2/11/2016 12:39,306,Mineral water,afternoon,weekday
2/11/2016 12:39,306,Juice,afternoon,weekday
2/11/2016 12:39,306,Soup,afternoon,weekday
2/11/2016 12:52,307,Hearty & Seasonal,afternoon,weekday
2/11/2016 12:54,308,Hearty & Seasonal,afternoon,weekday
2/11/2016 12:54,308,Smoothies,afternoon,weekday
2/11/2016 12:56,309,Hearty & Seasonal,afternoon,weekday
2/11/2016 12:56,309,Tea,afternoon,weekday
2/11/2016 13:02,310,Coffee,afternoon,weekday
2/11/2016 13:02,310,Sandwich,afternoon,weekday
2/11/2016 13:02,310,Sandwich,afternoon,weekday
2/11/2016 13:09,311,Cookies,afternoon,weekday
2/11/2016 13:09,311,Farm House,afternoon,weekday
2/11/2016 13:11,312,Soup,afternoon,weekday
2/11/2016 13:11,312,Tea,afternoon,weekday
2/11/2016 13:11,312,Juice,afternoon,weekday
2/11/2016 13:12,313,Soup,afternoon,weekday
2/11/2016 13:16,314,Coffee,afternoon,weekday
2/11/2016 13:23,316,Bread,afternoon,weekday
2/11/2016 13:42,317,Cookies,afternoon,weekday
2/11/2016 13:42,317,Tea,afternoon,weekday
2/11/2016 13:46,318,Soup,afternoon,weekday
2/11/2016 13:46,318,Hearty & Seasonal,afternoon,weekday
2/11/2016 13:46,318,Bread,afternoon,weekday
2/11/2016 13:50,319,Coffee,afternoon,weekday
2/11/2016 13:58,320,Coffee,afternoon,weekday
2/11/2016 14:00,321,Coffee,afternoon,weekday
2/11/2016 14:00,321,Tea,afternoon,weekday
2/11/2016 14:01,322,Bread,afternoon,weekday
2/11/2016 14:05,323,Tea,afternoon,weekday
2/11/2016 14:11,324,Coffee,afternoon,weekday
2/11/2016 14:11,324,Tea,afternoon,weekday
2/11/2016 14:11,325,Coffee,afternoon,weekday
2/11/2016 14:34,326,Fudge,afternoon,weekday
2/11/2016 15:03,327,Tea,afternoon,weekday
2/11/2016 15:25,328,Soup,afternoon,weekday
2/11/2016 15:25,328,Tea,afternoon,weekday
2/11/2016 15:33,329,Juice,afternoon,weekday
2/11/2016 15:46,330,Alfajores,afternoon,weekday
2/11/2016 15:57,331,Bread,afternoon,weekday
2/11/2016 16:25,332,Coffee,afternoon,weekday
2/11/2016 16:25,332,Alfajores,afternoon,weekday
2/11/2016 16:54,333,Juice,afternoon,weekday
2/11/2016 16:54,333,Alfajores,afternoon,weekday
2/11/2016 16:54,333,Cookies,afternoon,weekday
2/11/2016 16:54,333,Pick and Mix Bowls,afternoon,weekday
2/11/2016 16:54,333,Mineral water,afternoon,weekday
2/11/2016 17:01,334,Coffee,evening,weekday
2/11/2016 17:01,334,Alfajores,evening,weekday
2/11/2016 17:41,335,Fudge,evening,weekday
2/11/2016 18:08,336,Mighty Protein,evening,weekday
2/11/2016 18:08,336,Juice,evening,weekday
2/11/2016 18:13,337,Coffee,evening,weekday
2/11/2016 18:13,337,Mineral water,evening,weekday
2/11/2016 18:13,337,Alfajores,evening,weekday
2/11/2016 18:19,338,Mighty Protein,evening,weekday
2/11/2016 18:19,338,Coffee,evening,weekday
2/11/2016 18:40,339,Alfajores,evening,weekday
3/11/2016 7:46,340,Coffee,morning,weekday
3/11/2016 7:46,340,Bread,morning,weekday
3/11/2016 7:50,341,Medialuna,morning,weekday
3/11/2016 7:50,341,Medialuna,morning,weekday
3/11/2016 8:01,342,Medialuna,morning,weekday
3/11/2016 8:01,342,Bread,morning,weekday
3/11/2016 8:07,343,Farm House,morning,weekday
3/11/2016 8:08,344,Coffee,morning,weekday
3/11/2016 8:08,344,Pastry,morning,weekday
3/11/2016 8:09,345,Farm House,morning,weekday
3/11/2016 8:15,346,Coffee,morning,weekday
3/11/2016 8:15,346,Coffee,morning,weekday
3/11/2016 8:15,346,Pastry,morning,weekday
3/11/2016 8:15,346,Pastry,morning,weekday
3/11/2016 8:15,346,Coffee,morning,weekday
3/11/2016 8:40,347,Medialuna,morning,weekday
3/11/2016 8:49,348,Bread,morning,weekday
3/11/2016 8:49,348,Tea,morning,weekday
3/11/2016 8:49,348,Sandwich,morning,weekday
3/11/2016 8:54,349,Bread,morning,weekday
3/11/2016 9:00,350,Jam,morning,weekday
3/11/2016 9:00,350,Coffee,morning,weekday
3/11/2016 9:00,350,Farm House,morning,weekday
3/11/2016 9:02,351,Focaccia,morning,weekday
3/11/2016 9:06,352,Bread,morning,weekday
3/11/2016 9:08,353,Tartine,morning,weekday
3/11/2016 9:08,353,Pastry,morning,weekday
3/11/2016 9:08,353,Bread,morning,weekday
3/11/2016 9:08,353,My-5 Fruit Shoot,morning,weekday
3/11/2016 9:13,354,Farm House,morning,weekday
3/11/2016 9:13,354,Pastry,morning,weekday
3/11/2016 9:19,355,Bread,morning,weekday
3/11/2016 9:19,355,Pastry,morning,weekday
3/11/2016 9:24,356,Pastry,morning,weekday
3/11/2016 9:24,356,Bread,morning,weekday
3/11/2016 9:31,357,Jam,morning,weekday
3/11/2016 9:31,357,Coffee,morning,weekday
3/11/2016 9:34,358,Farm House,morning,weekday
3/11/2016 9:34,359,Bread,morning,weekday
3/11/2016 9:34,359,Pastry,morning,weekday
3/11/2016 9:44,360,Coffee,morning,weekday
3/11/2016 9:44,360,Tea,morning,weekday
3/11/2016 9:44,360,Bread,morning,weekday
3/11/2016 9:45,361,Jam,morning,weekday
3/11/2016 9:57,363,Pastry,morning,weekday
3/11/2016 9:57,363,Medialuna,morning,weekday
3/11/2016 9:57,363,Medialuna,morning,weekday
3/11/2016 9:59,364,Coffee,morning,weekday
3/11/2016 10:01,365,Tea,morning,weekday
3/11/2016 10:04,366,Bread,morning,weekday
3/11/2016 10:10,367,Bread,morning,weekday
3/11/2016 10:10,367,Pastry,morning,weekday
3/11/2016 10:13,368,Pastry,morning,weekday
3/11/2016 10:26,369,Farm House,morning,weekday
3/11/2016 10:27,370,Tea,morning,weekday
3/11/2016 10:39,371,Coffee,morning,weekday
3/11/2016 10:39,371,Brownie,morning,weekday
3/11/2016 10:39,371,Alfajores,morning,weekday
3/11/2016 10:39,371,Fudge,morning,weekday
3/11/2016 10:48,372,Bread,morning,weekday
3/11/2016 10:48,372,Fudge,morning,weekday
3/11/2016 10:48,372,Cookies,morning,weekday
3/11/2016 11:03,373,Coffee,morning,weekday
3/11/2016 11:05,374,Bread,morning,weekday
3/11/2016 11:15,375,Coffee,morning,weekday
3/11/2016 11:15,375,Coffee,morning,weekday
3/11/2016 11:15,375,Jam,morning,weekday
3/11/2016 11:15,375,Pastry,morning,weekday
3/11/2016 11:20,376,Soup,morning,weekday
3/11/2016 11:20,376,Coffee,morning,weekday
3/11/2016 11:23,377,Smoothies,morning,weekday
3/11/2016 11:23,377,Soup,morning,weekday
3/11/2016 11:23,377,Hearty & Seasonal,morning,weekday
3/11/2016 11:23,377,Pastry,morning,weekday
3/11/2016 11:31,378,Pastry,morning,weekday
3/11/2016 11:31,378,Bread,morning,weekday
3/11/2016 11:47,379,Pastry,morning,weekday
3/11/2016 11:47,379,Medialuna,morning,weekday
3/11/2016 11:51,380,Tea,morning,weekday
3/11/2016 11:51,380,Coffee,morning,weekday
3/11/2016 11:53,381,Bread,morning,weekday
3/11/2016 11:53,381,Cookies,morning,weekday
3/11/2016 12:01,382,Coffee,afternoon,weekday
3/11/2016 12:01,382,Coffee,afternoon,weekday
3/11/2016 12:01,382,Bread,afternoon,weekday
3/11/2016 12:01,382,Hearty & Seasonal,afternoon,weekday
3/11/2016 12:01,382,Pick and Mix Bowls,afternoon,weekday
3/11/2016 12:01,382,Sandwich,afternoon,weekday
3/11/2016 12:01,382,Focaccia,afternoon,weekday
3/11/2016 12:02,383,Coffee,afternoon,weekday
3/11/2016 12:05,384,Coffee,afternoon,weekday
3/11/2016 12:05,384,Sandwich,afternoon,weekday
3/11/2016 12:05,384,Brownie,afternoon,weekday
3/11/2016 12:07,385,Brownie,afternoon,weekday
3/11/2016 12:07,385,Cookies,afternoon,weekday
3/11/2016 12:12,386,Coffee,afternoon,weekday
3/11/2016 12:16,387,Coffee,afternoon,weekday
3/11/2016 12:23,388,Sandwich,afternoon,weekday
3/11/2016 12:23,388,Bread,afternoon,weekday
3/11/2016 12:23,388,Coffee,afternoon,weekday
3/11/2016 12:37,389,Coffee,afternoon,weekday
3/11/2016 12:37,389,Hot chocolate,afternoon,weekday
3/11/2016 12:47,390,Tea,afternoon,weekday
3/11/2016 13:02,391,Sandwich,afternoon,weekday
3/11/2016 13:02,391,Coffee,afternoon,weekday
3/11/2016 13:02,391,Brownie,afternoon,weekday
3/11/2016 13:19,392,Brownie,afternoon,weekday
3/11/2016 13:19,392,Pastry,afternoon,weekday
3/11/2016 13:19,392,Focaccia,afternoon,weekday
3/11/2016 13:19,392,Farm House,afternoon,weekday
3/11/2016 13:30,393,Cake,afternoon,weekday
3/11/2016 13:30,393,Focaccia,afternoon,weekday
3/11/2016 13:35,394,Soup,afternoon,weekday
3/11/2016 13:35,394,Hearty & Seasonal,afternoon,weekday
3/11/2016 13:35,394,Mineral water,afternoon,weekday
3/11/2016 13:36,395,Hearty & Seasonal,afternoon,weekday
3/11/2016 13:37,396,Hearty & Seasonal,afternoon,weekday
3/11/2016 13:41,397,Coffee,afternoon,weekday
3/11/2016 13:41,397,Coffee,afternoon,weekday
3/11/2016 13:41,397,Pastry,afternoon,weekday
3/11/2016 14:00,398,Coffee,afternoon,weekday
3/11/2016 14:03,399,Tea,afternoon,weekday
3/11/2016 14:03,399,Cake,afternoon,weekday
3/11/2016 14:09,400,Coffee,afternoon,weekday
3/11/2016 14:09,400,Soup,afternoon,weekday
3/11/2016 14:14,401,Bread,afternoon,weekday
3/11/2016 14:14,401,Focaccia,afternoon,weekday
3/11/2016 14:14,401,Fudge,afternoon,weekday
3/11/2016 14:16,402,Hot chocolate,afternoon,weekday
3/11/2016 14:16,402,Coffee,afternoon,weekday
3/11/2016 14:16,402,Alfajores,afternoon,weekday
3/11/2016 14:26,403,Brownie,afternoon,weekday
3/11/2016 14:26,403,Pastry,afternoon,weekday
3/11/2016 14:26,403,Cake,afternoon,weekday
3/11/2016 14:40,404,Medialuna,afternoon,weekday
3/11/2016 14:40,404,Alfajores,afternoon,weekday
3/11/2016 14:40,404,Dulce de Leche,afternoon,weekday
3/11/2016 14:41,405,Dulce de Leche,afternoon,weekday
3/11/2016 14:41,405,Alfajores,afternoon,weekday
3/11/2016 14:48,406,Bread,afternoon,weekday
3/11/2016 14:48,406,Cake,afternoon,weekday
3/11/2016 14:51,407,Cake,afternoon,weekday
3/11/2016 14:51,407,Coffee,afternoon,weekday
3/11/2016 15:00,408,Bread,afternoon,weekday
3/11/2016 15:01,409,Sandwich,afternoon,weekday
3/11/2016 15:06,410,Bread,afternoon,weekday
3/11/2016 15:06,410,Coffee,afternoon,weekday
3/11/2016 15:06,410,Alfajores,afternoon,weekday
3/11/2016 15:06,410,Medialuna,afternoon,weekday
3/11/2016 15:19,411,Coffee,afternoon,weekday
3/11/2016 15:23,412,Bread,afternoon,weekday
3/11/2016 15:23,412,Alfajores,afternoon,weekday
3/11/2016 15:27,413,Tea,afternoon,weekday
3/11/2016 15:27,413,Coffee,afternoon,weekday
3/11/2016 15:33,414,Bread,afternoon,weekday
3/11/2016 15:33,415,Dulce de Leche,afternoon,weekday
3/11/2016 15:40,416,Farm House,afternoon,weekday
3/11/2016 15:41,417,Fudge,afternoon,weekday
3/11/2016 15:42,418,Coffee,afternoon,weekday
3/11/2016 15:55,419,Coffee,afternoon,weekday
3/11/2016 15:55,419,Alfajores,afternoon,weekday
3/11/2016 15:55,419,Juice,afternoon,weekday
3/11/2016 15:55,419,Ella's Kitchen Pouches,afternoon,weekday
3/11/2016 15:55,419,Brownie,afternoon,weekday
3/11/2016 15:59,420,Alfajores,afternoon,weekday
3/11/2016 16:06,421,Alfajores,afternoon,weekday
3/11/2016 16:06,421,Brownie,afternoon,weekday
3/11/2016 16:06,421,Cookies,afternoon,weekday
3/11/2016 16:06,421,Bread,afternoon,weekday
3/11/2016 16:06,421,Juice,afternoon,weekday
3/11/2016 16:10,422,Cake,afternoon,weekday
3/11/2016 16:10,422,Cookies,afternoon,weekday
3/11/2016 16:17,423,Pick and Mix Bowls,afternoon,weekday
3/11/2016 16:28,424,Coffee,afternoon,weekday
3/11/2016 16:42,425,Farm House,afternoon,weekday
3/11/2016 17:15,426,Tea,evening,weekday
3/11/2016 17:25,427,Coffee,evening,weekday
3/11/2016 17:29,428,Focaccia,evening,weekday
3/11/2016 17:29,428,Farm House,evening,weekday
3/11/2016 17:32,429,Dulce de Leche,evening,weekday
3/11/2016 17:40,430,Juice,evening,weekday
3/11/2016 17:40,430,My-5 Fruit Shoot,evening,weekday
3/11/2016 17:40,430,Ella's Kitchen Pouches,evening,weekday
3/11/2016 17:40,430,Cookies,evening,weekday
3/11/2016 17:45,431,Bread,evening,weekday
3/11/2016 18:07,432,Hot chocolate,evening,weekday
3/11/2016 18:08,433,Coffee,evening,weekday
3/11/2016 18:51,435,Coffee,evening,weekday
3/11/2016 19:00,436,Coffee,evening,weekday
4/11/2016 7:32,437,Medialuna,morning,weekday
4/11/2016 8:34,438,Bread,morning,weekday
4/11/2016 8:34,438,Tea,morning,weekday
4/11/2016 8:34,438,Jam,morning,weekday
4/11/2016 8:36,439,Farm House,morning,weekday
4/11/2016 8:40,440,Bread,morning,weekday
4/11/2016 8:45,441,Coffee,morning,weekday
4/11/2016 8:53,442,Medialuna,morning,weekday
4/11/2016 8:53,442,Coffee,morning,weekday
4/11/2016 9:02,443,Bread,morning,weekday
4/11/2016 9:05,444,Medialuna,morning,weekday
4/11/2016 9:05,444,Pastry,morning,weekday
4/11/2016 9:05,444,Medialuna,morning,weekday
4/11/2016 9:07,445,Coffee,morning,weekday
4/11/2016 9:07,445,Coffee,morning,weekday
4/11/2016 9:07,445,Jam,morning,weekday
4/11/2016 9:08,446,Bread,morning,weekday
4/11/2016 9:08,446,Coffee,morning,weekday
4/11/2016 9:09,447,Coffee,morning,weekday
4/11/2016 9:09,447,Coffee,morning,weekday
4/11/2016 9:11,448,Bread,morning,weekday
4/11/2016 9:13,449,Hot chocolate,morning,weekday
4/11/2016 9:14,450,Bread,morning,weekday
4/11/2016 9:14,450,Medialuna,morning,weekday
4/11/2016 9:22,451,Bread,morning,weekday
4/11/2016 9:22,451,Jam,morning,weekday
4/11/2016 9:23,452,Jam,morning,weekday
4/11/2016 9:23,452,Bread,morning,weekday
4/11/2016 9:24,453,Coffee,morning,weekday
4/11/2016 9:24,453,Bread,morning,weekday
4/11/2016 9:29,454,Bread,morning,weekday
4/11/2016 9:29,454,Farm House,morning,weekday
4/11/2016 9:30,455,Bread,morning,weekday
4/11/2016 9:30,455,Coffee,morning,weekday
4/11/2016 9:30,455,Coffee,morning,weekday
4/11/2016 9:38,456,Tea,morning,weekday
4/11/2016 9:38,456,Pastry,morning,weekday
4/11/2016 9:40,457,Coffee,morning,weekday
4/11/2016 9:40,457,Coffee,morning,weekday
4/11/2016 9:52,458,Bread,morning,weekday
4/11/2016 9:55,459,Pastry,morning,weekday
4/11/2016 9:55,459,Brownie,morning,weekday
4/11/2016 10:01,460,Farm House,morning,weekday
4/11/2016 10:01,461,Coffee,morning,weekday
4/11/2016 10:10,462,Tea,morning,weekday
4/11/2016 10:10,462,Coffee,morning,weekday
4/11/2016 10:10,462,Honey,morning,weekday
4/11/2016 10:10,462,Cookies,morning,weekday
4/11/2016 10:14,463,Tea,morning,weekday
4/11/2016 10:24,464,Bread,morning,weekday
4/11/2016 10:25,465,Brownie,morning,weekday
4/11/2016 10:35,466,Bread,morning,weekday
4/11/2016 10:35,466,Coffee,morning,weekday
4/11/2016 10:36,467,Bread,morning,weekday
4/11/2016 10:41,468,Coffee,morning,weekday
4/11/2016 10:48,469,Tea,morning,weekday
4/11/2016 10:48,469,Tea,morning,weekday
4/11/2016 10:51,470,Tea,morning,weekday
4/11/2016 10:54,471,Coffee,morning,weekday
4/11/2016 10:54,471,Coffee,morning,weekday
4/11/2016 11:00,473,Bread,morning,weekday
4/11/2016 11:00,473,Coffee,morning,weekday
4/11/2016 11:06,474,Bread,morning,weekday
4/11/2016 11:06,474,Bread,morning,weekday
4/11/2016 11:10,475,Bread,morning,weekday
4/11/2016 11:10,475,The BART,morning,weekday
4/11/2016 11:12,476,Coffee,morning,weekday
4/11/2016 11:12,476,Brownie,morning,weekday
4/11/2016 11:13,477,Coffee,morning,weekday
4/11/2016 11:17,478,Coffee,morning,weekday
4/11/2016 11:17,478,Brownie,morning,weekday
4/11/2016 11:25,479,Mineral water,morning,weekday
4/11/2016 11:25,479,Coffee,morning,weekday
4/11/2016 11:25,479,Coffee,morning,weekday
4/11/2016 11:25,479,Tartine,morning,weekday
4/11/2016 11:33,480,Brownie,morning,weekday
4/11/2016 11:33,480,Coffee,morning,weekday
4/11/2016 11:36,481,Brownie,morning,weekday
4/11/2016 11:36,481,Juice,morning,weekday
4/11/2016 11:42,482,Coffee,morning,weekday
4/11/2016 11:42,482,Coffee,morning,weekday
4/11/2016 11:42,482,Bread,morning,weekday
4/11/2016 11:42,482,Tea,morning,weekday
4/11/2016 11:42,482,Alfajores,morning,weekday
4/11/2016 11:42,482,Medialuna,morning,weekday
4/11/2016 11:42,482,Pastry,morning,weekday
4/11/2016 11:42,482,Jam,morning,weekday
4/11/2016 12:09,483,Bread,afternoon,weekday
4/11/2016 12:13,484,Fudge,afternoon,weekday
4/11/2016 12:13,484,Fudge,afternoon,weekday
4/11/2016 12:17,485,Coffee,afternoon,weekday
4/11/2016 12:17,485,Pick and Mix Bowls,afternoon,weekday
4/11/2016 12:34,486,Pastry,afternoon,weekday
4/11/2016 12:34,486,Bread,afternoon,weekday
4/11/2016 12:45,487,Soup,afternoon,weekday
4/11/2016 12:45,487,Scandinavian,afternoon,weekday
4/11/2016 12:45,487,Coffee,afternoon,weekday
4/11/2016 12:45,487,Mineral water,afternoon,weekday
4/11/2016 12:51,488,Juice,afternoon,weekday
4/11/2016 12:51,488,Mineral water,afternoon,weekday
4/11/2016 12:51,488,Sandwich,afternoon,weekday
4/11/2016 12:51,488,Pick and Mix Bowls,afternoon,weekday
4/11/2016 12:54,489,Bread,afternoon,weekday
4/11/2016 12:54,489,Pastry,afternoon,weekday
4/11/2016 12:54,489,Bread,afternoon,weekday
4/11/2016 12:56,490,Hearty & Seasonal,afternoon,weekday
4/11/2016 12:56,490,Hearty & Seasonal,afternoon,weekday
4/11/2016 12:56,490,Coffee,afternoon,weekday
4/11/2016 12:56,490,Coffee,afternoon,weekday
4/11/2016 13:01,491,Bread,afternoon,weekday
4/11/2016 13:01,491,Hearty & Seasonal,afternoon,weekday
