cleaner, sausage, tropical fruit, whole milk, citrus fruit, onions, other vegetables, berries, hamburger meat, hamburger meat, other vegetables, hamburger meat, bottled water, butter, yogurt, yogurt, waffles, soda, sliced cheese, curd, specialty chocolate, shopping bags, bottled water, other vegetables, flower (seeds), coffee, whipped/sour cream, yogurt, whipped/sour cream, frozen potato products, candles, yogurt, bottled beer, Instant food products, frozen vegetables, shopping bags, frozen vegetables, whole milk, brown bread, bottled water, soda, frozen vegetables, Instant food products, domestic eggs, waffles, dishes, chocolate, bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee, tropical fruit, whole milk, ham, ice cream, processed cheese, bottled water, roll products , butter, packaged fruit/vegetables, white wine, spread cheese, other vegetables, herbs, whole milk, yogurt, other vegetables, semi-finished bread, sliced cheese, specialty chocolate, chocolate, other vegetables, newspapers, oil, fruit/vegetable juice, specialty bar, Instant food products, specialty cheese, shopping bags, whole milk, yogurt, domestic eggs, specialty cheese, whipped/sour cream, rolls/buns, napkins, bottled water, whipped/sour cream, soda, soft cheese, dish cleaner, domestic eggs, popcorn, dental care, yogurt, dishes, UHT-milk, seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage, newspapers, tropical fruit, other vegetables, sausage, rolls/buns, UHT-milk, yogurt, shopping bags, sausage, misc. beverages, soda, whole milk, hard cheese, white bread, frozen vegetables, pickled vegetables, coffee, citrus fruit, sausage, meat, tropical fruit, long life bakery product, dessert, citrus fruit, bottled water, whole milk, other vegetables, soda, other vegetables, bottled water, finished products, dishes, shopping bags, tea, processed cheese, root vegetables, berries, butter milk, other vegetables, tropical fruit, onions, other vegetables, pot plants, UHT-milk, packaged fruit/vegetables, pastry, rolls/buns, frozen vegetables, root vegetables, chewing gum, margarine, white wine, soda, coffee, canned fish, hygiene articles, bottled water, salty snack, butter, dessert, yogurt, yogurt, domestic eggs, rolls/buns, rolls/buns, pastry, butter, white bread, butter milk, fruit/vegetable juice, white wine, soda, sugar, margarine, specialty chocolate, citrus fruit, organic products, dessert, soda,,,,,,,,,,,,,,,,
curd, root vegetables, chicken, sausage, chicken, rolls/buns, herbs, tropical fruit, UHT-milk, tropical fruit, candy, curd, whole milk, other vegetables, berries, frozen vegetables, soda, pork, soda, chewing gum, root vegetables, chewing gum, bottled beer, rolls/buns, cream cheese , chocolate, flower soil/fertilizer, pastry, cream, canned beer, yogurt, cooking chocolate, canned beer, other vegetables, spread cheese, whipped/sour cream, liquor (appetizer), cereals, coffee, cookware, soda, cake bar, brown bread, whole milk, yogurt, spread cheese, pasta, curd, hygiene articles, pickled vegetables, cream cheese , white bread, rolls/buns, rolls/buns, bottled beer, prosecco, sliced cheese, ready soups, Instant food products, female sanitary products, frozen vegetables, salty snack, cleaner, margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish, berries, whole milk, other vegetables, other vegetables, whole milk, pip fruit, canned beer, soda, whole milk, tropical fruit, cream cheese , ice cream, sausage, canned beer, shopping bags, root vegetables, canned beer, frankfurter, brown bread, tropical fruit, brown bread, house keeping products, sausage, other vegetables, ham, long life bakery product, cereals, specialty cheese, chocolate, detergent, root vegetables, photo/film, soda, herbs, coffee, other vegetables, bottled water, yogurt, pastry, roll products , candy, flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry, pip fruit, grapes, root vegetables, sliced cheese, yogurt, oil, pastry, pip fruit, citrus fruit, whole milk, chewing gum, white bread, bottled beer, salty snack, cream cheese , whole milk, rolls/buns, pot plants, tropical fruit, whipped/sour cream, rolls/buns, pet care, frozen meals, canned fish, domestic eggs, berries, shopping bags, rolls/buns, other vegetables, flour, waffles, cream cheese , domestic eggs, margarine, whole milk, yogurt, newspapers, seasonal products, other vegetables, long life bakery product, specialty chocolate, dessert, softener, bottled beer, hygiene articles, flower (seeds), waffles, Instant food products, bottled beer, zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter, sausage, soda, tropical fruit, root vegetables, margarine, citrus fruit, coffee, beverages, pork, tropical fruit, other vegetables, whipped/sour cream, newspapers, pork, beef, chicken, whole milk, sausage, citrus fruit, red/blush wine, sausage, beef, citrus fruit, sausage, brown bread, dessert, other vegetables, rolls/buns, beef, rolls/buns, whipped/sour cream, whole milk, whole milk, pip fruit, rolls/buns, pip fruit, root vegetables, soups, whole milk, soda, pastry, flour, sugar, pickled vegetables, specialty bar, citrus fruit, dishes, bottled beer, soda, rolls/buns, zwieback, chocolate, whole milk, whole milk, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit, coffee, instant coffee, butter, tropical fruit, white bread, butter, dessert, ham, yogurt, grapes, other vegetables, specialty chocolate, citrus fruit, root vegetables, whole milk, root vegetables, pip fruit, whole milk, whole milk, citrus fruit, brown bread, whole milk, soda, white wine, processed cheese, pastry, yogurt, UHT-milk, butter, butter, hard cheese, rolls/buns, whole milk, curd, pet care, sliced cheese, tropical fruit, frozen dessert, processed cheese, domestic eggs, coffee, candles, butter milk, other vegetables, specialty cheese, waffles, cling film/bags, napkins, bottled water, other vegetables, other vegetables, popcorn, sparkling wine, fruit/vegetable juice, pastry, frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt, soda, rolls/buns, ham, tropical fruit, tropical fruit, other vegetables, bottled beer, frankfurter, whole milk, root vegetables, sausage, citrus fruit, tropical fruit, rolls/buns, chicken, other vegetables, butter milk, pork, rolls/buns, sausage, pork, ham, yogurt, other vegetables, chicken, waffles, canned beer, pork, tropical fruit, meat, organic products, hamburger meat, pip fruit, whole milk, detergent, beef, waffles, root vegetables, rolls/buns, whole milk, waffles, salty snack, other vegetables, pet care, whipped/sour cream, yogurt, rolls/buns, semi-finished bread, berries, fruit/vegetable juice, bottled beer, butter, whipped/sour cream, roll products , butter, chocolate, salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat, pastry, citrus fruit, flour, canned beer, grapes, rolls/buns, tropical fruit, pip fruit, root vegetables, soda, liquor (appetizer), beef, other vegetables, cake bar, newspapers, brown bread, hamburger meat, bottled water, rolls/buns, beverages, margarine, long life bakery product, rolls/buns, frozen dessert, shopping bags, dessert, detergent, other vegetables, fruit/vegetable juice, rolls/buns, rolls/buns, onions, frozen meals, rolls/buns, male cosmetics, domestic eggs, Instant food products, long life bakery product, frozen meals, bottled beer, brown bread, bottled water, cat food, sweet spreads, condensed milk, other vegetables, whipped/sour cream, chocolate marshmallow, rolls/buns, soda, cat food, brown bread, cake bar, domestic eggs, frozen potato products, bottled beer, yogurt, napkins, white bread, yogurt, dish cleaner, photo/film, specialty chocolate, sugar, margarine, shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham, sausage, specialty bar, tropical fruit, citrus fruit, canned beer, sauces, tropical fruit, citrus fruit, other vegetables, frankfurter, sausage, pip fruit, frankfurter, hamburger meat, liquor, bottled beer, pork, rolls/buns, bottled beer, pork, citrus fruit, beverages, cereals, sausage, sausage, bottled beer, chicken, beef, meat, rolls/buns, waffles, other vegetables, butter, brown bread, whole milk, canned beer, canned beer, whole milk, other vegetables, soda, beef, newspapers, tropical fruit, cat food, bottled water, newspapers, whole milk, yogurt, napkins, butter milk, spread cheese, whole milk, frozen vegetables, bottled beer, root vegetables, ice cream, canned beer, fruit/vegetable juice, domestic eggs, tropical fruit, other vegetables, yogurt, other vegetables, other vegetables, curd, white bread, pastry, frozen meals, other vegetables, whole milk, shopping bags, dishes, shopping bags, whole milk, salty snack, pasta, sugar, napkins, oil, napkins, soda,,,,,,,,,,,,,,
herbs, other vegetables, oil, fruit/vegetable juice, other vegetables, rum, rolls/buns, curd, canned beer, misc. beverages, fruit/vegetable juice, other vegetables, other vegetables, frozen vegetables, other vegetables, soda, frozen vegetables, citrus fruit, butter, bottled beer, rum, other vegetables, brown bread, long life bakery product, whipped/sour cream, sugar, dessert, whipped/sour cream, ready soups, cream cheese , detergent, pot plants, specialty bar, salad dressing, tropical fruit, red/blush wine, flour, root vegetables, waffles, whole milk, soda, canned fish, chewing gum, bottled beer, specialty cheese, mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd cheese, pastry, frankfurter, bottled beer, root vegetables, bottled water, whole milk, pastry, rolls/buns, sausage, coffee, semi-finished bread, tropical fruit, citrus fruit, frankfurter, other vegetables, tropical fruit, turkey, root vegetables, whole milk, sausage, other vegetables, chicken, red/blush wine, packaged fruit/vegetables, coffee, tropical fruit, turkey, bottled water, brandy, other vegetables, processed cheese, whole milk, photo/film, other vegetables, packaged fruit/vegetables, root vegetables, pastry, margarine, brown bread, tropical fruit, misc. beverages, pastry, whole milk, fruit/vegetable juice, whipped/sour cream, domestic eggs, pork, napkins, bottled water, pasta, bottled water, photo/film, sugar, sugar, hard cheese, soda, specialty chocolate, misc. beverages, hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda, citrus fruit, root vegetables, rolls/buns, rolls/buns, soda, UHT-milk, tropical fruit, hamburger meat, whole milk, beef, pip fruit, curd, yogurt, napkins, hard cheese, soda, tropical fruit, berries, meat, candy, yogurt, coffee, soda, waffles, rolls/buns, whole milk, prosecco, salty snack, whole milk, white bread, detergent, margarine, liquor, brown bread, salty snack, newspapers, whole milk, oil, chocolate, hygiene articles, beverages, soda, specialty fat, tea, berries, candles, jam, fruit/vegetable juice, female sanitary products, shopping bags, canned beer, oil, soda, house keeping products, ketchup, herbs, butter, flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter, pet care, specialty chocolate, beverages, domestic eggs, frankfurter, frankfurter, soda, frozen vegetables, bottled water, meat, bottled water, frankfurter, frankfurter, bottled beer, dessert, whole milk, soda, salty snack, soups, chicken, pip fruit, rolls/buns, meat, sausage, other vegetables, frankfurter, coffee, pip fruit, pork, beef, canned beer, whole milk, pastry, other vegetables, other vegetables, salty snack, other vegetables, newspapers, frozen potato products, pip fruit, brown bread, butter, butter, cake bar, pip fruit, whipped/sour cream, curd, root vegetables, coffee, shopping bags, long life bakery product, brown bread, canned beer, frozen vegetables, domestic eggs, curd, specialty bar, softener, ketchup, frozen vegetables, hygiene articles, shopping bags, detergent, specialty bar, candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk, tropical fruit, citrus fruit, yogurt, whole milk, UHT-milk, beef, pastry, beef, berries, citrus fruit, bottled water, brown bread, processed cheese, ice cream, pastry, sugar, margarine, herbs, pot plants, beverages, domestic eggs, hygiene articles, whole milk, bottled water, citrus fruit, newspapers, frozen meals, other vegetables, beverages, salty snack, zwieback, frozen fish, curd, dessert, yogurt, white bread, specialty chocolate, margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer, rolls/buns, beef, whole milk, pork, grapes, tropical fruit, hamburger meat, pip fruit, oil, citrus fruit, bottled beer, bottled beer, tropical fruit, citrus fruit, bottled beer, yogurt, root vegetables, soda, whole milk, sausage, butter milk, other vegetables, whole milk, UHT-milk, pip fruit, fruit/vegetable juice, whole milk, soft cheese, butter, chocolate marshmallow, root vegetables, herbs, coffee, other vegetables, yogurt, cling film/bags, butter, yogurt, whole milk, beverages, frozen vegetables, UHT-milk, dessert, other vegetables, root vegetables, margarine, berries, pastry, waffles, chocolate, frozen dessert, canned beer, bottled beer, cream cheese , fruit/vegetable juice, other vegetables, newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs, newspapers, sausage, citrus fruit, citrus fruit, tropical fruit, other vegetables, root vegetables, newspapers, white bread, butter, citrus fruit, root vegetables, UHT-milk, sausage, hard cheese, other vegetables, bottled water, softener, rolls/buns, whole milk, brown bread, white wine, bottled water, soda, margarine, whole milk, bottled water, whole milk, newspapers, rolls/buns, soda, sliced cheese, bottled water, shopping bags, brandy, whole milk, sliced cheese, frozen fish, dish cleaner, female sanitary products, brown bread, whipped/sour cream, soda, root vegetables, long life bakery product, butter, hard cheese, sliced cheese, dog food, napkins, candy, napkins, rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage, margarine, berries, citrus fruit, tropical fruit, whole milk, hamburger meat, pip fruit, meat, chicken, frozen meals, whole milk, frankfurter, tropical fruit, whole milk, ice cream, frankfurter, whole milk, pork, sausage, frozen meals, dessert, whole milk, other vegetables, beef, grapes, grapes, citrus fruit, root vegetables, red/blush wine, grapes, rolls/buns, pastry, dessert, pip fruit, cream cheese , yogurt, waffles, grapes, ice cream, semi-finished bread, soda, dessert, other vegetables, yogurt, whole milk, whipped/sour cream, onions, long life bakery product, whole milk, salty snack, coffee, yogurt, chocolate, soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork, beef, whole milk, yogurt, hamburger meat, canned beer, other vegetables, processed cheese, frozen meals, tropical fruit, whole milk, whipped/sour cream, other vegetables, whole milk, whole milk, rolls/buns, tropical fruit, bottled beer, salty snack, white bread, shopping bags, detergent, spices, oil, frozen vegetables, root vegetables, hard cheese, cereals, ready soups, cookware, hard cheese, pastry, bottled beer, whipped/sour cream, newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry, female sanitary products, sausage, sausage, rolls/buns, whole milk, rolls/buns, dessert, ice cream, beverages, whole milk, yogurt, ham, frozen meals, soda, soda, grapes, canned beer, canned beer, beef, misc. beverages, pip fruit, soda, salt, chicken, ham, bottled water, frankfurter, citrus fruit, tropical fruit, rolls/buns, chicken, butter, dishes, curd, chicken, canned vegetables, pastry, UHT-milk, root vegetables, whipped/sour cream, grapes, rolls/buns, onions, bottled beer, bottled water, mayonnaise, yogurt, napkins, bottled beer, margarine, whole milk, tropical fruit, rolls/buns, soda, yogurt, citrus fruit, root vegetables, pork, whole milk, shopping bags, coffee, curd cheese, salt, root vegetables, domestic eggs, soda, whipped/sour cream, white bread, specialty cheese, fruit/vegetable juice, yogurt, canned beer, rolls/buns, specialty chocolate, napkins,,,,,,,,,,,,,,,,,,,,
bottled water, yogurt, nuts/prunes, citrus fruit, root vegetables, frozen meals, root vegetables, soda, other vegetables, root vegetables, whole milk, pastry, other vegetables, pastry, beverages, citrus fruit, other vegetables, whole milk, other vegetables, whole milk, other vegetables, other vegetables, onions, sliced cheese, cereals, rolls/buns, sliced cheese, cream cheese , hard cheese, soda, brown bread, specialty chocolate, root vegetables, soda, yogurt, sugar, red/blush wine, bottled beer, softener, frozen vegetables, cat food, whole milk, whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
